"479";"Niki";"Kiril";"AMERICAN-SAMOA";"5";"4";"14";"A***I*A*-*A**A";"2";"0"
"480";"Niki";"Kiril";"BANGLADESH";"5";"5";"10";"**********";"1";"0"
"481";"Niki";"Kiril";"BANGLADESH";"5";"5";"10";"******D***";"1";"0"
"482";"Niki";"Kiril";"BANGLADESH";"5";"5";"10";"******DE**";"1";"0"
"483";"Niki";"Kiril";"BANGLADESH";"5";"5";"10";"***G**DE**";"1";"0"
"484";"Niki";"Kiril";"BANGLADESH";"5";"4";"10";"***G**DE**";"2";"1"
"485";"Niki";"Kiril";"BANGLADESH";"5";"4";"10";"**NG**DE**";"2";"0"
"486";"Niki";"Kiril";"BANGLADESH";"5";"3";"10";"**NG**DE**";"3";"1"
"487";"Niki";"Kiril";"BANGLADESH";"5";"3";"10";"*ANG*ADE**";"3";"0"
"488";"Niki";"Kiril";"BANGLADESH";"5";"3";"10";"*ANG*ADES*";"3";"0"
"489";"Niki";"Kiril";"BANGLADESH";"5";"2";"10";"*ANG*ADES*";"4";"1"
"490";"Niki";"Kiril";"BANGLADESH";"5";"2";"10";"BANG*ADES*";"4";"0"
"491";"Niki";"Kiril";"BANGLADESH";"5";"2";"10";"BANGLADES*";"4";"0"
"492";"Niki";"Kiril";"BANGLADESH";"5";"2";"10";"BANGLADESH";"4";"0"
"493";"Niki";"Kiril";"COMOROS";"5";"5";"7";"*******";"1";"0"
"494";"Niki";"Kiril";"COMOROS";"5";"4";"7";"*******";"2";"1"
"495";"Niki";"Kiril";"COMOROS";"5";"3";"7";"*******";"3";"1"
"496";"Niki";"Kiril";"GUINEA";"5";"5";"6";"******";"1";"0"
"497";"Niki";"Kiril";"GUINEA";"5";"4";"6";"******";"2";"1"
"498";"Niki";"Kiril";"GUINEA";"5";"4";"6";"****E*";"2";"0"
"499";"Niki";"Kiril";"GUINEA";"5";"3";"6";"****E*";"3";"1"
"500";"Niki";"Kiril";"GUINEA";"5";"2";"6";"****E*";"4";"1"
"501";"Niki";"Kiril";"SAN-MARINO";"5";"5";"10";"***-******";"1";"0"
"502";"Niki";"Kiril";"SAN-MARINO";"5";"4";"10";"***-******";"2";"1"
"503";"Niki";"Kiril";"SAN-MARINO";"5";"3";"10";"***-******";"3";"1"
"504";"Niki";"Kiril";"CAMBODIA";"5";"5";"8";"********";"1";"0"
"505";"Niki";"Kiril";"CAMBODIA";"5";"5";"8";"*A*****A";"1";"0"
"506";"Niki";"Kiril";"CAMBODIA";"5";"5";"8";"*A*B***A";"1";"0"
"507";"Niki";"Kiril";"CAMBODIA";"5";"5";"8";"CA*B***A";"1";"0"
"508";"Niki";"Kiril";"CAMBODIA";"5";"4";"8";"CA*B***A";"2";"1"
"509";"Niki";"Kiril";"CAMBODIA";"5";"3";"8";"CA*B***A";"3";"1"
"510";"Niki";"Kiril";"CAMBODIA";"5";"3";"8";"CAMB***A";"3";"0"
"511";"Niki";"Kiril";"CAMBODIA";"5";"2";"8";"CAMB***A";"4";"1"
"512";"Niki";"Kiril";"CAMBODIA";"5";"1";"8";"CAMB***A";"5";"1"
"513";"Niki";"Kiril";"CAMBODIA";"5";"1";"8";"CAMBO**A";"5";"0"
"514";"Niki";"Kiril";"CAMBODIA";"5";"0";"8";"CAMBO**A";"6";"1"
"515";"Niki";"Kiril";"FIJI";"5";"5";"4";"****";"1";"0"
"516";"Niki";"Kiril";"FIJI";"5";"4";"4";"****";"2";"1"
"517";"Niki";"Kiril";"FIJI";"5";"3";"4";"****";"3";"1"
"518";"Niki";"Kiril";"FIJI";"5";"3";"4";"F***";"3";"0"
"519";"Niki";"Kiril";"FIJI";"5";"3";"4";"FI*I";"3";"0"
"520";"Niki";"Kiril";"FIJI";"5";"2";"4";"FI*I";"4";"1"
"521";"Niki";"Kiril";"FIJI";"5";"2";"4";"FIJI";"4";"0"
"522";"Niki";"Kiril";"BENIN";"5";"5";"5";"*****";"1";"0"
"523";"Niki";"Kiril";"BENIN";"5";"4";"5";"*****";"2";"1"
"524";"Niki";"Kiril";"BENIN";"5";"4";"5";"B****";"2";"0"
"525";"Niki";"Kiril";"BENIN";"5";"3";"5";"B****";"3";"1"
"526";"Niki";"Kiril";"BENIN";"5";"2";"5";"B****";"4";"1"
"527";"Niki";"Kiril";"BENIN";"5";"2";"5";"BE***";"4";"0"
"528";"Niki";"Kiril";"BENIN";"5";"1";"5";"BE***";"5";"1"
"529";"Niki";"Kiril";"BENIN";"5";"0";"5";"BE***";"6";"1"
"530";"Niki";"Kiril";"BHUTAN";"5";"5";"6";"******";"1";"0"
"531";"Niki";"Kiril";"BHUTAN";"5";"5";"6";"****A*";"1";"0"
"532";"Niki";"Kiril";"BHUTAN";"5";"5";"6";"B***A*";"1";"0"
"533";"Niki";"Kiril";"BHUTAN";"5";"4";"6";"B***A*";"2";"1"
"534";"Niki";"Kiril";"BHUTAN";"5";"3";"6";"B***A*";"3";"1"
"535";"Niki";"Kiril";"BHUTAN";"5";"2";"6";"B***A*";"4";"1"
"536";"Niki";"Kiril";"BHUTAN";"5";"1";"6";"B***A*";"5";"1"
"537";"Niki";"Kiril";"BHUTAN";"5";"0";"6";"B***A*";"6";"1"
"538";"Niki";"Kiril";"KOREA-REPUBLIC-OF";"5";"5";"17";"*****-********-**";"1";"0"
"539";"Niki";"Kiril";"KOREA-REPUBLIC-OF";"5";"4";"17";"*****-********-**";"2";"1"
"540";"Niki";"Kiril";"KOREA-REPUBLIC-OF";"5";"4";"17";"***E*-*E******-**";"2";"0"
"541";"Niki";"Kiril";"INDONESIA";"5";"5";"9";"*********";"1";"0"
"542";"Niki";"Kiril";"INDONESIA";"5";"4";"9";"*********";"1";"1"
"543";"Niki";"Kiril";"INDONESIA";"5";"4";"9";"********A";"1";"0"
"544";"Niki";"Kiril";"INDONESIA";"5";"3";"9";"********A";"1";"1"
"545";"Niki";"Kiril";"INDONESIA";"5";"3";"9";"**D*****A";"1";"0"
"546";"Niki";"Kiril";"INDONESIA";"5";"3";"9";"**D**E**A";"1";"0"
"547";"Niki";"Kiril";"INDONESIA";"5";"2";"9";"**D**E**A";"1";"1"
"548";"Niki";"Kiril";"INDONESIA";"5";"1";"9";"**D**E**A";"1";"1"
"549";"Niki";"Kiril";"INDONESIA";"5";"0";"9";"**D**E**A";"1";"1"
"550";"Niki";"Kiril";"KENYA";"5";"5";"5";"*****";"1";"0"
"551";"Niki";"Kiril";"KENYA";"5";"4";"5";"*****";"1";"1"
"552";"Niki";"Kiril";"KENYA";"5";"3";"5";"*****";"1";"1"
"553";"Niki";"Kiril";"KENYA";"5";"3";"5";"****A";"1";"0"
"554";"Niki";"Kiril";"KENYA";"5";"2";"5";"****A";"1";"1"
"555";"Niki";"Kiril";"KENYA";"5";"1";"5";"****A";"1";"1"
"556";"Niki";"Kiril";"KENYA";"5";"0";"5";"****A";"1";"1"
"557";"Niki";"Kiril";"INDONESIA";"5";"5";"9";"*********";"1";"0"
"558";"Niki";"Kiril";"INDONESIA";"5";"5";"9";"**D******";"1";"0"
"559";"Niki";"Kiril";"INDONESIA";"5";"5";"9";"**D**E***";"1";"0"
"560";"Niki";"Kiril";"INDONESIA";"5";"4";"9";"**D**E***";"1";"1"
"561";"Niki";"Kiril";"INDONESIA";"5";"3";"9";"**D**E***";"1";"1"
"562";"Niki";"Kiril";"LIBERIA";"5";"5";"7";"*******";"1";"0"
"563";"Niki";"Kiril";"LIBERIA";"5";"4";"7";"*******";"1";"1"
"564";"Niki";"Kiril";"AZERBAIJAN";"5";"5";"10";"**********";"1";"0"
"565";"Niki";"Kiril";"AZERBAIJAN";"5";"4";"10";"**********";"1";"1"
"566";"Niki";"Kiril";"AZERBAIJAN";"5";"4";"10";"***R******";"1";"0"
"567";"Niki";"Kiril";"AZERBAIJAN";"5";"3";"10";"***R******";"1";"1"
"568";"Niki";"Kiril";"AZERBAIJAN";"5";"2";"10";"***R******";"1";"1"
"569";"Niki";"Kiril";"LUXEMBOURG";"5";"5";"10";"**********";"1";"0"
"570";"Niki";"Kiril";"LUXEMBOURG";"5";"4";"10";"**********";"2";"1"
"571";"Niki";"Kiril";"LUXEMBOURG";"5";"3";"10";"**********";"3";"1"
"572";"Niki";"Kiril";"LUXEMBOURG";"5";"3";"10";"L*********";"3";"0"
"573";"Niki";"Kiril";"LUXEMBOURG";"5";"2";"10";"L*********";"4";"1"
"574";"Niki";"Kiril";"LUXEMBOURG";"5";"2";"10";"L********G";"4";"0"
"575";"Niki";"Kiril";"LUXEMBOURG";"5";"1";"10";"L********G";"5";"1"
"576";"Niki";"Kiril";"LUXEMBOURG";"5";"1";"10";"L**E*****G";"5";"0"
"577";"Niki";"Kiril";"LUXEMBOURG";"5";"0";"10";"L**E*****G";"6";"1"
"578";"Niki";"Kiril";"PERU";"5";"5";"4";"****";"1";"0"
"579";"Niki";"Kiril";"PERU";"5";"4";"4";"****";"2";"1"
"580";"Niki";"Kiril";"PERU";"5";"3";"4";"****";"3";"1"
"581";"Niki";"Kiril";"PERU";"5";"2";"4";"****";"4";"1"
"582";"Niki";"Kiril";"PERU";"5";"1";"4";"****";"5";"1"
"583";"Niki";"Kiril";"PERU";"5";"0";"4";"****";"6";"1"
"584";"Niki";"Kiril";"BOSNIA-AND-HERZEGOVINA";"5";"5";"22";"******-***-***********";"1";"0"
"585";"Niki";"Kiril";"BOSNIA-AND-HERZEGOVINA";"5";"5";"22";"******-***-*E**E******";"1";"0"
"586";"Niki";"Kiril";"BOSNIA-AND-HERZEGOVINA";"5";"5";"22";"*****A-A**-*E**E*****A";"1";"0"
"587";"Niki";"Kiril";"BOSNIA-AND-HERZEGOVINA";"5";"5";"22";"*****A-A*D-*E**E*****A";"1";"0"
"588";"Niki";"Kiril";"BOSNIA-AND-HERZEGOVINA";"5";"4";"22";"*****A-A*D-*E**E*****A";"2";"1"
"589";"Niki";"Kiril";"BOSNIA-AND-HERZEGOVINA";"5";"4";"22";"B****A-A*D-*E**E*****A";"2";"0"
"590";"Niki";"Kiril";"BOSNIA-AND-HERZEGOVINA";"5";"4";"22";"B****A-A*D-*E**EG****A";"2";"0"
"591";"Niki";"Kiril";"BOSNIA-AND-HERZEGOVINA";"5";"4";"22";"B**N*A-AND-*E**EG***NA";"2";"0"
"592";"Niki";"Kiril";"BOSNIA-AND-HERZEGOVINA";"5";"3";"22";"B**N*A-AND-*E**EG***NA";"3";"1"
"593";"Niki";"Kiril";"BOSNIA-AND-HERZEGOVINA";"5";"2";"22";"B**N*A-AND-*E**EG***NA";"4";"1"
"594";"Niki";"Kiril";"BOSNIA-AND-HERZEGOVINA";"5";"1";"22";"B**N*A-AND-*E**EG***NA";"5";"1"
"595";"Niki";"Kiril";"BOSNIA-AND-HERZEGOVINA";"5";"0";"22";"B**N*A-AND-*E**EG***NA";"6";"1"
"596";"Niki";"Kiril";"PHILIPPINES";"5";"5";"11";"***********";"1";"0"
"597";"Niki";"Kiril";"PHILIPPINES";"5";"4";"11";"***********";"2";"1"
"598";"Niki";"Kiril";"PHILIPPINES";"5";"3";"11";"***********";"3";"1"
"599";"Niki";"Kiril";"PHILIPPINES";"5";"3";"11";"*********E*";"3";"0"
"600";"Niki";"Kiril";"PHILIPPINES";"5";"2";"11";"*********E*";"4";"1"
"601";"Niki";"Kiril";"PHILIPPINES";"5";"1";"11";"*********E*";"5";"1"
"602";"Niki";"Kiril";"PHILIPPINES";"5";"1";"11";"*********ES";"5";"0"
"603";"Niki";"Kiril";"PHILIPPINES";"5";"0";"11";"*********ES";"6";"1"
"604";"Niki";"Kiril";"MALDIVES";"5";"5";"8";"********";"1";"0"
"605";"Niki";"Kiril";"MALDIVES";"5";"5";"8";"***D****";"1";"0"
"606";"Niki";"Kiril";"MALDIVES";"5";"5";"8";"***D**E*";"1";"0"
"607";"Niki";"Kiril";"MALDIVES";"5";"4";"8";"***D**E*";"2";"1"
"608";"Niki";"Kiril";"MALDIVES";"5";"3";"8";"***D**E*";"3";"1"
"609";"Niki";"Kiril";"MALDIVES";"5";"2";"8";"***D**E*";"4";"1"
"610";"Niki";"Kiril";"MALDIVES";"5";"2";"8";"***DI*E*";"4";"0"
"611";"Niki";"Kiril";"MALDIVES";"5";"1";"8";"***DI*E*";"5";"1"
"612";"Niki";"Kiril";"MALDIVES";"5";"0";"8";"***DI*E*";"6";"1"
"613";"Niki";"Kiril";"SERBIA";"5";"5";"6";"******";"1";"0"
"614";"Niki";"Kiril";"SERBIA";"5";"5";"6";"*****A";"1";"0"
"615";"Niki";"Kiril";"SERBIA";"5";"5";"6";"***B*A";"1";"0"
"616";"Niki";"Kiril";"SERBIA";"5";"5";"6";"***BIA";"1";"0"
"617";"Niki";"Kiril";"SERBIA";"5";"5";"6";"S**BIA";"1";"0"
"618";"Niki";"Kiril";"SERBIA";"5";"5";"6";"SE*BIA";"1";"0"
"619";"Niki";"Kiril";"SERBIA";"5";"5";"6";"SERBIA";"1";"0"
"620";"Niki";"Kiril";"MONACO";"5";"5";"6";"******";"1";"0"
"621";"Niki";"Kiril";"MONACO";"5";"5";"6";"***A**";"1";"0"
"622";"Niki";"Kiril";"MONACO";"5";"5";"6";"***AC*";"1";"0"
"623";"Niki";"Kiril";"MONACO";"5";"4";"6";"***AC*";"2";"1"
"624";"Niki";"Kiril";"MONACO";"5";"3";"6";"***AC*";"3";"1"
"625";"Niki";"Kiril";"MONACO";"5";"2";"6";"***AC*";"4";"1"
"626";"Niki";"Kiril";"MONACO";"5";"1";"6";"***AC*";"5";"1"
"627";"Niki";"Kiril";"MONACO";"5";"0";"6";"***AC*";"6";"1"
"628";"Niki";"Kiril";"CAMBODIA";"5";"5";"8";"********";"1";"0"
"629";"Niki";"Kiril";"CAMBODIA";"5";"5";"8";"C*******";"1";"0"
"630";"Niki";"Kiril";"CAMBODIA";"5";"5";"8";"CA*****A";"1";"0"
"631";"Niki";"Kiril";"CAMBODIA";"5";"5";"8";"CA*B***A";"1";"0"
"632";"Niki";"Kiril";"CAMBODIA";"5";"4";"8";"CA*B***A";"2";"1"
"633";"Niki";"Kiril";"CAMBODIA";"5";"4";"8";"CA*B*D*A";"2";"0"
"634";"Niki";"Kiril";"CAMBODIA";"5";"3";"8";"CA*B*D*A";"3";"1"
"635";"Niki";"Kiril";"CAMBODIA";"5";"2";"8";"CA*B*D*A";"4";"1"
"636";"Niki";"Kiril";"CAMBODIA";"5";"1";"8";"CA*B*D*A";"5";"1"
"637";"Niki";"Kiril";"CAMBODIA";"5";"0";"8";"CA*B*D*A";"6";"1"
"638";"Niki";"Kiril";"BERMUDA";"5";"5";"7";"*******";"1";"0"
"639";"Niki";"Kiril";"BERMUDA";"5";"5";"7";"*****D*";"1";"0"
"640";"Niki";"Kiril";"BERMUDA";"5";"5";"7";"*E***D*";"1";"0"
"641";"Niki";"Kiril";"BERMUDA";"5";"4";"7";"*E***D*";"2";"1"
"642";"Niki";"Kiril";"BERMUDA";"5";"3";"7";"*E***D*";"3";"1"
"643";"Niki";"Kiril";"BERMUDA";"5";"2";"7";"*E***D*";"4";"1"
"644";"Niki";"Kiril";"BERMUDA";"5";"1";"7";"*E***D*";"5";"1"
"645";"Niki";"Kiril";"BERMUDA";"5";"0";"7";"*E***D*";"6";"1"
"646";"Niki";"Kiril";"CAMBODIA";"5";"5";"8";"********";"1";"0"
"647";"Niki";"Kiril";"CAMBODIA";"5";"5";"8";"*A*****A";"1";"0"
"648";"Niki";"Kiril";"CAMBODIA";"5";"5";"8";"*A*B***A";"1";"0"
"649";"Niki";"Kiril";"CAMBODIA";"5";"5";"8";"CA*B***A";"1";"0"
"650";"Niki";"Kiril";"CAMBODIA";"5";"4";"8";"CA*B***A";"2";"1"
"651";"Niki";"Kiril";"CAMBODIA";"5";"4";"8";"CAMB***A";"2";"0"
"652";"Niki";"Kiril";"CAMBODIA";"5";"4";"8";"CAMBO**A";"2";"0"
"653";"Niki";"Kiril";"CAMBODIA";"5";"4";"8";"CAMBOD*A";"2";"0"
"654";"Niki";"Kiril";"CAMBODIA";"5";"4";"8";"CAMBODIA";"2";"0"
"655";"Niki";"Kiril";"FRANCE";"5";"5";"6";"******";"1";"0"
"656";"Niki";"Kiril";"FRANCE";"5";"4";"6";"******";"2";"1"
"657";"Niki";"Kiril";"FRANCE";"5";"4";"6";"**A***";"2";"0"
"658";"Niki";"Kiril";"FRANCE";"5";"3";"6";"**A***";"3";"1"
"659";"Niki";"Kiril";"FRANCE";"5";"3";"6";"**A*C*";"3";"0"
"660";"Niki";"Kiril";"FRANCE";"5";"3";"6";"**A*CE";"3";"0"
"661";"Niki";"Kiril";"FRANCE";"5";"2";"6";"**A*CE";"4";"1"
"662";"Niki";"Kiril";"FRANCE";"5";"2";"6";"F*A*CE";"4";"0"
"663";"Niki";"Kiril";"FRANCE";"5";"2";"6";"FRA*CE";"4";"0"
"664";"Niki";"Kiril";"FRANCE";"5";"2";"6";"FRANCE";"4";"0"
"665";"Niki";"Kiril";"UNITED-ARAB-EMIRATES";"5";"5";"20";"******-****-********";"1";"0"
"666";"Niki";"Kiril";"UNITED-ARAB-EMIRATES";"5";"5";"20";"******-***B-********";"1";"0"
"667";"Niki";"Kiril";"UNITED-ARAB-EMIRATES";"5";"5";"20";"******-A*AB-****A***";"1";"0"
"668";"Niki";"Kiril";"UNITED-ARAB-EMIRATES";"5";"5";"20";"******-ARAB-***RA***";"1";"0"
"669";"Niki";"Kiril";"UNITED-ARAB-EMIRATES";"5";"5";"20";"****E*-ARAB-E**RA*E*";"1";"0"
"670";"Niki";"Kiril";"UNITED-ARAB-EMIRATES";"5";"5";"20";"****E*-ARAB-EM*RA*E*";"1";"0"
"671";"Niki";"Kiril";"UNITED-ARAB-EMIRATES";"5";"5";"20";"**I*E*-ARAB-EMIRA*E*";"1";"0"
"672";"Niki";"Kiril";"UNITED-ARAB-EMIRATES";"5";"5";"20";"**ITE*-ARAB-EMIRATE*";"1";"0"
"673";"Niki";"Kiril";"UNITED-ARAB-EMIRATES";"5";"5";"20";"**ITE*-ARAB-EMIRATES";"1";"0"
"674";"Niki";"Kiril";"UNITED-ARAB-EMIRATES";"5";"5";"20";"U*ITE*-ARAB-EMIRATES";"1";"0"
"675";"Niki";"Kiril";"UNITED-ARAB-EMIRATES";"5";"5";"20";"UNITE*-ARAB-EMIRATES";"1";"0"
"676";"Niki";"Kiril";"UNITED-ARAB-EMIRATES";"5";"5";"20";"UNITED-ARAB-EMIRATES";"1";"0"
"677";"Niki";"Kiril";"BULGARIA";"5";"5";"8";"********";"1";"0"
"678";"Niki";"Kiril";"BULGARIA";"5";"4";"8";"********";"2";"1"
"679";"Niki";"Kiril";"BULGARIA";"5";"4";"8";"****A**A";"2";"0"
"680";"Niki";"Kiril";"BULGARIA";"5";"3";"8";"****A**A";"3";"1"
"681";"Niki";"Kiril";"BULGARIA";"5";"2";"8";"****A**A";"4";"1"
"682";"Niki";"Kiril";"BULGARIA";"5";"1";"8";"****A**A";"5";"1"
"683";"Niki";"Kiril";"BULGARIA";"5";"0";"8";"****A**A";"6";"1"
"684";"Niki";"Kiril";"ESTONIA";"5";"5";"7";"*******";"1";"0"
"685";"Niki";"Kiril";"ESTONIA";"5";"5";"7";"******A";"1";"0"
"686";"Niki";"Kiril";"ESTONIA";"5";"5";"7";"E*****A";"1";"0"
"687";"Niki";"Kiril";"ESTONIA";"5";"4";"7";"E*****A";"2";"1"
"688";"Niki";"Kiril";"ESTONIA";"5";"3";"7";"E*****A";"3";"1"
"689";"Niki";"Kiril";"ESTONIA";"5";"2";"7";"E*****A";"4";"1"
"690";"Niki";"Kiril";"ESTONIA";"5";"1";"7";"E*****A";"5";"1"
"691";"Niki";"Kiril";"ESTONIA";"5";"0";"7";"E*****A";"6";"1"
"692";"Niki";"Kiril";"BELARUS";"5";"5";"7";"*******";"1";"0"
"693";"Niki";"Kiril";"BELARUS";"5";"5";"7";"*E*****";"1";"0"
"694";"Niki";"Kiril";"BELARUS";"5";"5";"7";"BE*****";"1";"0"
"695";"Niki";"Kiril";"BELARUS";"5";"5";"7";"BEL****";"1";"0"
"696";"Niki";"Kiril";"BELARUS";"5";"4";"7";"BEL****";"2";"1"
"697";"Niki";"Kiril";"BELARUS";"5";"3";"7";"BEL****";"3";"1"
"698";"Niki";"Kiril";"BELARUS";"5";"2";"7";"BEL****";"4";"1"
"699";"Niki";"Kiril";"BELARUS";"5";"1";"7";"BEL****";"5";"1"
"700";"Niki";"Kiril";"BELARUS";"5";"0";"7";"BEL****";"6";"1"
"701";"Niki";"Kiril";"RWANDA";"5";"5";"6";"******";"1";"0"
"702";"Niki";"Kiril";"RWANDA";"5";"4";"6";"******";"2";"1"
"703";"Niki";"Kiril";"RWANDA";"5";"3";"6";"******";"3";"1"
"704";"Niki";"Kiril";"RWANDA";"5";"2";"6";"******";"4";"1"
"705";"Niki";"Kiril";"RWANDA";"5";"1";"6";"******";"5";"1"
"706";"Niki";"Kiril";"RWANDA";"5";"0";"6";"******";"6";"1"
"707";"Niki";"Kiril";"IRELAND";"5";"5";"7";"*******";"1";"0"
"708";"Niki";"Kiril";"IRELAND";"5";"5";"7";"****A**";"1";"0"
"709";"Niki";"Kiril";"IRELAND";"5";"5";"7";"**E*A**";"1";"0"
"710";"Niki";"Kiril";"IRELAND";"5";"5";"7";"I*E*A**";"1";"0"
"711";"Niki";"Kiril";"IRELAND";"5";"5";"7";"IRE*A**";"1";"0"
"712";"Niki";"Kiril";"IRELAND";"5";"5";"7";"IRELA**";"1";"0"
"713";"Niki";"Kiril";"IRELAND";"5";"5";"7";"IRELAN*";"1";"0"
"714";"Niki";"Kiril";"IRELAND";"5";"5";"7";"IRELAND";"1";"0"
"715";"Niki";"Kiril";"FRENCH-GUIANA";"5";"5";"13";"******-******";"1";"0"
"716";"Niki";"Kiril";"FRENCH-GUIANA";"5";"5";"13";"******-***A*A";"1";"0"
"717";"Niki";"Kiril";"FRENCH-GUIANA";"5";"4";"13";"******-***A*A";"2";"1"
"718";"Niki";"Kiril";"FRENCH-GUIANA";"5";"4";"13";"****C*-***A*A";"2";"0"
"719";"Niki";"Kiril";"FRENCH-GUIANA";"5";"3";"13";"****C*-***A*A";"3";"1"
"720";"Niki";"Kiril";"FRENCH-GUIANA";"5";"3";"13";"**E*C*-***A*A";"3";"0"
